Deloitte,https://clipartcraft.com/images/deloitte-logo-vector-7.png,Consulting,https://www.deloitte.com,"Consulting, Marketing, BusinessWriting, Sales, Leadership","Professional services network offering audit, tax, consulting, and advisory services globally."
PWC,https://1000logos.net/wp-content/uploads/2020/07/PwC-logo-1536x1165.jpg,Consulting,https://www.pwc.com,"Consulting, Marketing, BusinessWriting, Sales, Leadership","Multinational professional services firm providing assurance, advisory, and tax services."
KPMG,https://th.bing.com/th/id/R.68c9c95aea4f850b5e0fb32a22c28244?rik=dCTXZvV9kp6tjg&riu=http%3a%2f%2f4.bp.blogspot.com%2f-IV4DhDR_rMQ%2fU8ZL-jsptZI%2fAAAAAAAAC2M%2fdJ6PjZAy3gQ%2fs1600%2fLogo%2bKPMG.png&ehk=de4pLQflt6tBq6vcMe%2bALwY7bCQuDUFRr%2fZ1VKm0Dz0%3d&risl=&pid=ImgRaw&r=0,Consulting,https://home.kpmg,"Consulting, Marketing, BusinessWriting, Sales, Leadership","Global network of professional firms providing audit, tax, and advisory services."
WordPress,https://cdn4.iconfinder.com/data/icons/black-icon-social-media/512/099377-wordpress-logo-square.png,Marketing,https://www.wordpress.org,"WebDev, UIUX, BusinessWriting, International, Animation",Open-source content management system (CMS) for website creation and blogging.
LinkedIn,https://th.bing.com/th/id/OIP.6eZLku_HW7t1Rtj4LPFsMgHaHa?rs=1&pid=ImgDetMain,Technology,https://www.linkedin.com,"Software, WebDev, Cloud, UIUX, Healthcare",Professional networking platform connecting individuals and businesses globally.
Citadel,https://th.bing.com/th/id/OIP.SOwR5hB4CiYCgcT4RsLO2QAAAA?rs=1&pid=ImgDetMain,Finance,https://www.citadel.com,"Software, Consulting, Cloud, GameDev, Animation",Financial institution engaged in hedge fund management and financial services.
Goldman Sachs,https://th.bing.com/th/id/OIP.NzKnbQuFWcDWCLSdfpe6JwHaHa?rs=1&pid=ImgDetMain,Finance,https://www.goldmansachs.com,"Software, Consulting, Marketing, BusinessWriting, Sales","Global investment banking, securities, and investment management firm."
Sig,https://th.bing.com/th/id/R.52ee85fd5d472a9f8997d123002a4ca6?rik=I7bXED1cQL%2bMAQ&pid=ImgRaw&r=0,Finance,https://www.sig.com,"Software, DataAnalysis, Statistics, MachineLearning, Cloud",Quantiative trading firm based on technical analysis of financial markets.
2Sig,https://th.bing.com/th/id/R.dfd00ac856fccea943293485bce21d89?rik=tae0ZyOzKLCsyA&riu=http%3a%2f%2fchmullig.com%2fimg%2fcareer%2ftwosigma.png&ehk=cOlNv2bCVFwtq1lD4JZKAP%2fgulkMqeP2bI8GQgtRcWw%3d&risl=&pid=ImgRaw&r=0,Finance,https://www.twosigma.com/,"Software, DataAnalysis, Statistics, MachineLearning, Cloud",Quantiative trading firm based on technical analysis of financial markets.
Bank of America,https://th.bing.com/th/id/OIP.MrQHTe3rxdCuRt0-h-v2KwAAAA?rs=1&pid=ImgDetMain,Finance,https://www.bankofamerica.com,"Banking, Consulting, Marketing, BusinessWriting, Sales","Multinational investment bank and financial services company, providing banking and financial solutions to individuals, businesses, and institutions."
HuggingFace,https://th.bing.com/th/id/OIP.v5XRblnifw0fu7oLzL4PFgHaHa?rs=1&pid=ImgDetMain,Technology,https://www.huggingface.co,"Software, MachineLearning, DataMining, Python, UIUX",Artificial intelligence company specializing in natural language processing (NLP) and offering a platform for model training and deployment.
DataDog,https://th.bing.com/th/id/R.7b1fc5950ce0a00202543d0485f982ab?rik=SdjmVL2sdEo%2bRg&pid=ImgRaw&r=0,Technology,https://www.datadoghq.com,"Software, Cloud, DevOps, Networking, Security","Cloud monitoring and observability platform, providing solutions for IT, operations, and development teams to ensure efficient and reliable systems."
Nvidia,https://th.bing.com/th/id/OIP.R3XIvLhPzQ_N4G3ZgV56GAHaF7?rs=1&pid=ImgDetMain,Technology,https://www.nvidia.com,"Software, MachineLearning, DataMining, GraphicDesign, Gaming","Technology company focused on graphics processing units (GPUs) and AI computing, playing a key role in the gaming industry and AI advancements."
AbbVie,https://th.bing.com/th/id/OIP.IteC5VE0qqpHCl0ZmxYa1QHaE7?rs=1&pid=ImgDetMain,Healthcare,https://www.abbvie.com,"Healthcare, Consulting, DataAnalysis, Research, Leadership","Biopharmaceutical company dedicated to the discovery and development of innovative treatments in areas such as immunology, oncology, and neuroscience."
Nintendo,https://th.bing.com/th/id/OIP.SuJJJMCS91Wo_J8NLc1yUgHaHa?rs=1&pid=ImgDetMain,Games,https://www.nintendo.com,"Gaming, Software, UIUX, Animation, GraphicDesign","Japanese video game company known for iconic franchises like Super Mario, The Legend of Zelda, and Pokémon, as well as gaming consoles such as the Nintendo Switch."
Unity,https://th.bing.com/th/id/OIP.qCd2SetrlDbamVuSjkpuUwHaIX?rs=1&pid=ImgDetMain,Games,https://unity.com,"Software, GameDev, Animation, UIUX, GraphicDesign","Game development platform providing tools for creating and operating interactive, real-time 2D and 3D content, widely used in the gaming and simulation industries."
Roblox,https://th.bing.com/th/id/R.43fe8f97f577d919af7ea4c8e8f6be28?rik=NIRiJjSDXFMazw&pid=ImgRaw&r=0,Games,https://www.roblox.com,"GameDev, Software, Animation, UIUX, GraphicDesign","Online game platform and game creation system that allows users to design and play games created by other users, offering a virtual world for user-generated experiences."
American Airlines,https://th.bing.com/th/id/R.93da1833f42cbe71653fc273872a5aca?rik=ANLaBCZZ46wpiQ&pid=ImgRaw&r=0,Aviation,https://www.aa.com,"Airlines, Marketing, BusinessWriting, Sales, International","Major American airline providing passenger and cargo services globally, contributing to the transportation industry."
Delta Airlines,https://th.bing.com/th/id/OIP.lBv2eyJ_mvpyKzticcNOrwHaFM?rs=1&pid=ImgDetMain,Aviation,https://www.delta.com,"Airlines, Marketing, BusinessWriting, Sales, International","One of the major airlines in the United States, offering domestic and international flights and services, contributing to the global aviation sector."
Jet Blue,https://th.bing.com/th/id/OIP.aqxfQswfTy75ByXApmTMrAHaFs?rs=1&pid=ImgDetMain,Aviation,https://www.jetblue.com,"Airlines, Marketing, BusinessWriting, Sales, International","Low-cost airline providing passenger and cargo services, known for its focus on customer service and affordable travel options."
Southwest Airlines,https://th.bing.com/th/id/R.dc321af78e976015f16094264d137b17?rik=lLGvW438u2UtrQ&pid=ImgRaw&r=0,Aviation,https://www.southwest.com,"Airlines, Marketing, BusinessWriting, Sales, International","Major low-cost airline offering domestic and international flights, recognized for its point-to-point service model and operational efficiency."
AT&T,https://th.bing.com/th/id/OIP.LuFVtCtRDm-GAzNi_mHddwAAAA?rs=1&pid=ImgDetMain,Telecom,https://www.att.com,"Telecommunications, Networking, Security, Cloud, UIUX","Telecommunications company providing a wide range of services, including wireless communication, internet, and entertainment solutions."
Verizon,https://th.bing.com/th/id/R.b973f95432ab15c0badc28bae2334e80?rik=8O0lLTpJo6EERg&pid=ImgRaw&r=0,Telecom,https://www.verizon.com,"Telecommunications, Networking, Security, Cloud, UIUX","Telecommunications company offering wireless communication, broadband, and digital services, serving both consumers and businesses."
T-Mobile,https://th.bing.com/th/id/R.403993f10c88e7f2e0e08940208a7c96?rik=dhQjt6y7Cj9Hvg&pid=ImgRaw&r=0,Telecom,https://www.t-mobile.com,"Telecommunications, Networking, Security, Cloud, UIUX","Telecommunications company specializing in wireless communication services, contributing to the mobile telecommunications industry."
Bath & Body Works Inc,https://th.bing.com/th/id/R.ea829a0d8d8ed1cbc27a180176b0385a?rik=rECUj44bZOHJVQ&pid=ImgRaw&r=0,Consumer,https://www.bathandbodyworks.com,"Retail, Marketing, BusinessWriting, Sales, UIUX","Retailer offering personal care and fragrance products, known for its bath and body care items, candles, and home fragrances."
Berkshire Hathaway,https://th.bing.com/th/id/R.a612b01324761a4848342e8084c5383c?rik=z%2fx%2fH%2frVBn5Jyg&pid=ImgRaw&r=0,Finance,https://www.berkshirehathaway.com,"Investments, Consulting, Marketing, BusinessWriting, Sales","Multinational conglomerate holding company led by Warren Buffett, with diverse investments in various industries, including insurance, utilities, and consumer brands."
CarMax,https://th.bing.com/th/id/OIP.n9XqQJlqO-_YXD2q0SvLKwAAAA?rs=1&pid=ImgDetMain,Automative,https://www.carmax.com,"Automotive, Consulting, Marketing, BusinessWriting, Sales","Retailer of used cars and related services, providing a unique and customer-friendly car-buying experience."
Toyota,https://vehlogo.com/wp-content/uploads/2021/03/toyota_logo_2019_square--922x1024.png,Automative,https://www.toyota.com,"Automotive, Software, Marketing, BusinessWriting, Sales","Japanese automotive manufacturer known for its wide range of vehicles, including cars, trucks, and hybrids, with a global presence in the automotive industry."
Dell Technologies,https://th.bing.com/th/id/R.44a02e686949d4d1fda3122eda920b2c?rik=pl14wMUB3i2fNw&pid=ImgRaw&r=0,Technology,https://www.delltechnologies.com,"Software, Consulting, Cloud, Networking, Security","Technology company providing hardware, software, and services, particularly in the fields of personal computing, data storage, and IT infrastructure."
Ford Motor Company,https://th.bing.com/th/id/OIP.j3AGprR-sU8tfJ5draK1kQHaEK?rs=1&pid=ImgDetMain,Automotive,https://www.ford.com,"Automotive, Software, Consulting, Marketing, BusinessWriting","Major American automaker producing a variety of vehicles, including cars, trucks, and SUVs, with a significant history in the automotive industry."
Fox Corporation,https://th.bing.com/th/id/R.14fbbdc5f9e6a326fcfb1b5ff86685a9?rik=GRYWdMrXXwIVKQ&pid=ImgRaw&r=0,Telecom,https://www.foxcorporation.com,"Media, Consulting, Marketing, BusinessWriting, Sales","Media and entertainment company owning a diverse range of assets, including television networks, film studios, and cable channels."
Intel,https://th.bing.com/th/id/R.fc7606219590944d1b159883cae97899?rik=4JKfWisukGXvig&pid=ImgRaw&r=0,Technology,https://www.intel.com,"Software, Consulting, Cloud, Networking, Security","Technology company specializing in semiconductor manufacturing and innovation, producing microprocessors and other hardware components."
Lowe's,https://th.bing.com/th/id/OIP.4V9c-a-D_zMb3dS8goMfvwHaHa?rs=1&pid=ImgDetMain,Consumer,https://www.lowes.com,"Retail, Marketing, BusinessWriting, Sales, UIUX","Home improvement retailer offering a wide range of products for home and garden, including appliances, tools, and building materials."
Costco,https://th.bing.com/th/id/R.f44f2101f23880ac5faa2bb0f6bfae2c?rik=8y2sIRBPFc4kWA&pid=ImgRaw&r=0,Consumer,https://www.costco.com,"Retail, Marketing, BusinessWriting, Sales, International","Membership-based retail corporation operating a chain of warehouse clubs, offering a variety of products in bulk at discounted prices."
PepsiCo,https://th.bing.com/th/id/OIP.wTwMoOWUEljktFaEh-VdpgHaGF?rs=1&pid=ImgDetMain,Consumer,https://www.pepsico.com,"Food&Beverage, Marketing, BusinessWriting, Sales, International","Multinational food and beverage company with a diverse product portfolio, including popular brands like Pepsi, Frito-Lay, Gatorade, and Quaker."
Coca Cola,https://th.bing.com/th/id/R.85d8f848ca512c648e5f056c258092f3?rik=aWdvR0qx1xRDfQ&pid=ImgRaw&r=0,Consumer,https://www.coca-cola.com,"Food&Beverage, Marketing, BusinessWriting, Sales, International","Global beverage company known for its iconic soft drink, Coca-Cola, and a range of other non-alcoholic beverages."
Proctor & Gamble,https://th.bing.com/th/id/OIP.wGPclR_C8uMUyO2Sen5EaAHaEK?rs=1&pid=ImgDetMain,Consumer,https://www.pg.com,"ConsumerGoods, Marketing, BusinessWriting, Sales, International","Consumer goods company producing a wide array of products in categories such as personal care, hygiene, cleaning, and healthcare."
Pfizer,https://th.bing.com/th/id/OIP.s6Hmyz_9EGW5irwcUaddDgHaEk?rs=1&pid=ImgDetMain,Healthcare,https://www.pfizer.com,"Healthcare, Consulting, Marketing, BusinessWriting, Sales","Pharmaceutical company engaged in the development and manufacturing of prescription drugs and vaccines, contributing to healthcare globally."
Moderna,https://th.bing.com/th/id/OIP.qHUrxABZ--yMXX4hhv7cMQHaEK?rs=1&pid=ImgDetMain,Healthcare,https://www.modernatx.com,"Healthcare, Consulting, Marketing, BusinessWriting, Sales","Biotechnology company specializing in the development of mRNA-based vaccines and therapies, with a focus on addressing various diseases, including infectious diseases."
